0.0158455 0.0170214  0.016126 0.0182104 0.0138894 0.0132843
0.0170214  0.019064 0.0297263 0.0198732 0.0132364  0.014048
 0.016126 0.0297263 0.0384414 0.0802483 0.0172489 0.0157572
0.0182104 0.0198732 0.0802483 0.0180275 0.0329059  0.013953
0.0138894 0.0132364 0.0172489 0.0329059 0.0181616 0.0345256
0.0132843  0.014048 0.0157572  0.013953 0.0345256 0.0352372
