 0.089  0.273   0.49  0.538  0.671  0.938      1  1.244  1.391  1.515  1.947  3.108  2.661  3.422  5.029  2.588  2.563  5.715  7.169  6.531  3.877  3.402  3.464  3.853  3.931   3.96  4.423  4.451  5.025  9.559 14.785  5.224  5.229   5.27  5.591  5.795  5.834  5.888  6.088  6.151  7.644  6.446  7.083  7.064  7.188 19.948 10.051  8.171 22.272  7.899  8.369  7.304      0      0      0      0      0      0      0      0
         0.5         0.41     0.373333         0.41         0.46         0.43          0.4         0.39     0.382222          0.4     0.387273     0.381667     0.281538     0.307143     0.386667      0.40875     0.411765     0.403333     0.391579        0.228     0.232381     0.231818     0.232174     0.228333       0.2256     0.223077     0.224444     0.224286     0.233793     0.325333     0.325161     0.321875     0.326667     0.328824     0.323429        0.325     0.327027     0.332105     0.330256       0.3295     0.329268     0.328571     0.327442     0.324091     0.317333      0.33087     0.332766     0.349583     0.231429       0.2292     0.231373     0.232666            0            0            0            0            0            0            0 4.17201e-308
    0.351793     0.243664     0.238151     0.230335     0.233017     0.220764     0.203066     0.212663     0.205762     0.210329     0.209156     0.203824     0.188074     0.200459     0.200791     0.203122     0.207398     0.200264     0.187745     0.191466     0.191485     0.189955     0.186573     0.185121      0.18496     0.183083     0.185592     0.187012     0.194188     0.185819     0.185681     0.183941     0.187916     0.188041     0.182635     0.181892     0.184201     0.180754     0.181343     0.181729     0.181724     0.182486     0.182218     0.183399     0.182341     0.199609     0.199974     0.192279     0.194424     0.193559     0.193389     0.193973            0            0            0            0            0            0            0 4.17201e-308
    0.446609     0.285355      0.25914     0.265786     0.264571     0.254556     0.228161     0.230623     0.225177     0.230482     0.225399     0.222386     0.198471     0.205883     0.226066     0.226742     0.229511     0.222305     0.208023     0.217977     0.218395     0.215938     0.212116     0.210833     0.211399     0.210225      0.21279     0.213974     0.220468      0.19998     0.200516     0.193782     0.195856     0.195791     0.191893     0.190465      0.19185     0.190437     0.191437     0.190422     0.190495     0.191607     0.191993     0.191711     0.190191     0.200646     0.201818     0.194914     0.214809     0.213281     0.212631     0.212399            0            0            0            0            0            0            0 4.17201e-308
    0.393571     0.262867     0.248203     0.246794     0.247794     0.236459     0.214883     0.221279     0.215032     0.219944     0.216974       0.2127     0.193133     0.203135      0.21268     0.214283     0.217895      0.21071     0.197365     0.203863     0.204057     0.202115     0.198526     0.197142     0.197298     0.195718     0.198262     0.199587     0.206495      0.19264     0.192814     0.188733     0.191804     0.191838     0.187149      0.18608     0.187948     0.185469     0.186253     0.185974     0.186006     0.186935     0.186978     0.187463     0.186183     0.200126     0.200892     0.193587     0.204109     0.202942     0.202554     0.202768            0            0            0            0            0            0            0 4.17201e-308
           8           13           19           18           19           21           20           20           22           22           23           25           32           33           30           33           35           34           32           37           37           38           40           39           39           39           39           39           39           41           41           42           45           45           45           45           46           45           45           45           45           45           46           47           47           52           52           53           43           44           45           47            0            0            0            0            0            0            0 4.17201e-308
           1          337            1            1            1            2            1            1            1            1            1            1            1            1            1            1            1            1         3009         1250            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            0            0            0            0            0            0            0 4.17201e-308
